name,latitude,longitude,transport_type
"Ossulston Street, Somers Town",51.5293,-0.128279,bike_point
"Birkenhead Street, King's Cross",51.530199,-0.122299,bike_point
"Kings Gate House, Westminster",51.497698,-0.137598,bike_point
"Sopwith Way, Battersea Park",51.481121,-0.149035,bike_point
"Lavington Street, Bankside",51.505224,-0.098031,bike_point
"Albert Square, Stockwell",51.47659,-0.118256,bike_point
"Southwark Street, Bankside",51.505409,-0.098341,bike_point
"Good's Way, King's Cross",51.534667,-0.125078,bike_point
"The Metropolitan, Portobello",51.520509,-0.200804,bike_point
"Bevington Road West, North Kensington",51.5212,-0.208888,bike_point
"Gauden Road, Clapham",51.464995,-0.130908,bike_point
"Lincoln's Inn Fields, Holborn",51.516277,-0.118272,bike_point
"Tate Modern, Bankside",51.506725,-0.098807,bike_point
"Westferry Circus, Canary Wharf",51.505703,-0.027772,bike_point
"Here East North, Queen Elizabeth Olympic Park",51.548731,-0.022606,bike_point
"New Spring Gardens Walk, Vauxhall",51.487807,-0.122759,bike_point
"Clapham Road, Lingham Street, Stockwell",51.471433,-0.12367,bike_point
"Lambeth Palace Road, Waterloo",51.500089,-0.116628,bike_point
"Here East South, Queen Elizabeth Olympic Park",51.546532,-0.020597,bike_point
"Westminster Pier, Westminster",51.501513,-0.123823,bike_point
"Belvedere Road 2, South Bank",51.50621,-0.114842,bike_point
"Victory Place, Walworth",51.492807,-0.091938,bike_point
"Battersea Power Station, Battersea Park",51.483507,-0.147714,bike_point
"Allington Street, Victoria",51.496863,-0.142943,bike_point
"Cranmer Road, Stockwell",51.479601,-0.111471,bike_point
"Normandy Road, Stockwell",51.473874,-0.11258,bike_point
"Wynne Road, Stockwell",51.469217,-0.112686,bike_point
"Sidney Road, Stockwell",51.469202,-0.119022,bike_point
"St John's Crescent, Brixton",51.466232,-0.113179,bike_point
"Ferndale Road, Brixton",51.464019,-0.115781,bike_point
"Saltoun Road, Brixton",51.460232,-0.115375,bike_point
"Gas Holders, Battersea Park",51.477966,-0.147857,bike_point
"Farringdon Street, Holborn",51.516785,-0.104947,bike_point
"York Way, Kings Cross",51.541596,-0.125441,bike_point
"Fore Street, Guildhall",51.518093,-0.091401,bike_point
"Sea Containers, South Bank",51.508033,-0.106823,bike_point
"George Row, Bermondsey",51.498585,-0.068981,bike_point
"Tower Wharf, Bermondsey",51.500845,-0.074704,bike_point
"Temple Gardens, Temple",51.510981,-0.108322,bike_point
"Canada Water Station, Rotherhithe",51.498439,-0.04915,bike_point
"Bermondsey Station, Bermondsey",51.497995,-0.063471,bike_point
"Burgess Park Albany Road, Walworth",51.48224,-0.094284,bike_point
"South Bermondsey Station, Bermondsey",51.488067,-0.057774,bike_point
"Crimscott Street, Bermondsey",51.495598,-0.078893,bike_point
"Brandon Street, Walworth",51.489102,-0.091548,bike_point
"The Blue, Bermondsey",51.492221,-0.062513,bike_point
"Coomer Place, West Kensington",51.48357,-0.202038,bike_point
"Strand, Strand",51.512582,-0.115057,bike_point
"Abbey Orchard Street, Westminster",51.498125,-0.132102,bike_point
"Leonard Circus , Shoreditch",51.524696,-0.084439,bike_point
"Limburg Road, Clapham Junction",51.461923,-0.165297,bike_point
"Pritchard's Road, Bethnal Green",51.532091,-0.061419,bike_point
"Kennington Lane Rail Bridge, Vauxhall",51.486343,-0.122492,bike_point
"Albert Embankment, Vauxhall",51.490435,-0.122806,bike_point
"Lower Marsh, Waterloo",51.500139,-0.113935,bike_point
"Risinghill Street, Angel",51.533319,-0.111781,bike_point
"St. Pancras Way, Camden Town",51.537071,-0.13285,bike_point
"Handyside Street, King's Cross",51.53724,-0.124807,bike_point
"Victoria Rise, Clapham Common",51.461376,-0.147804,bike_point
"Old Quebec Street, Marylebone",51.514577,-0.158264,bike_point
"Spencer Park, Wandsworth Common",51.45787,-0.174691,bike_point
"Victoria & Albert Museum, South Kensington",51.495898,-0.173009,bike_point
"Albany Street, The Regent's Park",51.528302,-0.144465,bike_point
"Maplin Street, Mile End",51.525501,-0.032267,bike_point
"London Fields, Hackney",51.54119,-0.058826,bike_point
"Westfield Ariel Way, White City",51.509158,-0.224103,bike_point
